SYMBOL	logFC	logCPM	PValue	FDR	tests	ENTREZID
IFI35	-0.2632949233391152	3.9407277021703977	0.026669068857675136	0.06695052125297342	0	3430
SLC5A6	-0.1214617364849331	6.569166238140317	0.02666626262433362	0.06695052125297342	0	8884
ZNF275	-0.23474128583905596	4.338854316694625	0.02668007883493066	0.06696699787567595	0	10838
PADI2	0.9847323809457696	0.7128291882223265	0.026689083571648006	0.06697843669205449	0	11240
ZMYM5	0.2928623921279486	3.808302981100559	0.026721165657336027	0.06704777654106642	0	9205
PDSS2	-0.21676760034187717	4.821143697280769	0.02673787622170221	0.0670687634165213	0	57107
PELP1	-0.1063342725033659	7.145039873350405	0.026739158857555963	0.0670687634165213	0	27043
AKR1B15	0.2739469027678453	4.073845648838706	0.02674289006083734	0.0670687634165213	0	441282
NOMO2	-0.14714696217577797	5.860779797464785	0.026796377162330062	0.06718503259254047	0	283820
C3orf80	0.9872216541088832	0.8176546510699372	0.026798173358790874	0.06718503259254047	0	401097
SAMD12	-1.3117923373261458	0.0065216441470454444	0.026872282495054748	0.06735961624093284	0	401474
TTBK2	-0.31572779251167166	3.619041489986086	0.026884850325866915	0.0673776922009202	0	146057
ZC3H12C	0.21558595458933794	4.8121578850788875	0.026888441575533228	0.0673776922009202	0	85463
HOXC10	-0.9269093261948812	0.5999664130471004	0.02690283288237891	0.06740253921288078	0	3226
STXBP3	-0.16906979479063466	5.600729833508055	0.02691540062662246	0.06742280995291654	0	6814
KDM4D	-1.0643027378997016	0.34351555696519137	0.02692139873486026	0.06742661981490031	0	55693
ARHGAP27	-0.23831934702758267	4.432449296033266	0.02698571056299468	0.06757645511784169	0	201176
IDE	0.09445274573207509	7.787660263349318	0.026998957689622266	0.06759838783137345	0	3416
PYGO1	0.19252461745540558	5.115465227681601	0.027004267067775676	0.0676004424934677	0	26108
MSS51	1.0731260164867684	0.513626556968492	0.02700904544053245	0.06760116741472805	0	118490
ZNF230	0.40470266993940784	2.8568470945699675	0.02702960305924528	0.0676413795400854	0	7773
PDE6D	-0.22634693636539255	4.615851141766267	0.027045172604380007	0.06766909776075143	0	5147
COQ5	-0.15798866743042214	5.744468653935257	0.027050341337003517	0.06767078746433106	0	84274
MAFA	-1.1041397807569924	0.3831458559630815	0.02705841960663678	0.06767895871352665	0	389692
MZT1	-0.15983777460801596	6.000000915958486	0.02706259557588695	0.06767895871352665	0	440145
EBLN3	-0.14054714666214876	6.134475837426263	0.027083145271839033	0.06771910473084772	0	NA
KCMF1	0.11302673554322097	6.797439592327325	0.0270977304358571	0.06773725427011272	0	56888
CDK2	0.14213423232468372	6.169535189503775	0.027103897359342582	0.06773725427011272	0	1017
LRRK2	0.19794930036440977	5.1043885726968545	0.02709957595947024	0.06773725427011272	0	120892
SAT2	-0.24608334344685853	4.430009944349183	0.027185702194545434	0.06792369059797261	0	112483
MSANTD4	-0.19856798517974403	4.929397303470262	0.027187517060064996	0.06792369059797261	0	84437
MYO1D	-0.7559004117071928	1.3931037441962462	0.02721121941890589	0.06797163119069874	0	4642
CHRAC1	0.15305103771195214	5.874302603862722	0.027298545841705612	0.06817845777381203	0	54108
RABL2A	-0.5407359929503539	2.0683891200023568	0.027314266138347913	0.06819510080297075	0	11159
GALK1	-0.24863767407493903	4.446751098611229	0.02731340119571009	0.06819510080297075	0	2584
GTF3C6	0.1298579770915511	6.398024808304095	0.02732014017090115	0.06819846029732658	0	112495
RBX1	-0.1787083171248522	5.281225739512384	0.02732746645837457	0.06820544329849537	0	9978
LSM11	-0.20594904702279918	4.828337485874063	0.02736398247930094	0.06827466731802692	0	134353
BICD2	-0.14586524091869396	6.0253973852435125	0.02736426905256378	0.06827466731802692	0	23299
BEAN1	1.2941438508617809	0.21803590082604302	0.027389501538777485	0.06832630332515967	0	146227
BMP8B	-0.5213003123098852	2.303257160263394	0.027399182259533746	0.06833913296266615	0	656
SH2D2A	-0.8045146752404969	1.185033003020664	0.02740522380615309	0.0683428830138542	0	9047
NNT-AS1	-0.4817053354894545	2.527215307632993	0.02743681039436165	0.06841032525481565	0	100652772
GCSH	0.15642457145174357	5.728473195923235	0.027469263541974542	0.06847637360761909	0	2653
PFDN2	0.16598250442436532	5.68170145668243	0.027472393714291804	0.06847637360761909	0	5202
GATAD1	0.19876933195011187	5.092880619399597	0.02755457672220039	0.06866985362176699	0	57798
XYLB	0.35881337837612914	3.4790912039995785	0.02762673892866437	0.0688383005072279	0	9942
SRSF5	0.10813209402850076	7.176910495741	0.027684691254671344	0.06897129037143927	0	6430
GALNT9	1.309009764448342	0.23952787537056755	0.027692839309545924	0.06898017863079087	0	50614
GCH1	-0.3144386951872033	3.548622534306721	0.02771391899998944	0.06902127007439075	0	2643
EMP1	1.5691117353037647	0.8607013911565478	0.02772528925931076	0.06903817067546628	0	2012
RNF19A	0.16876440891369218	5.5015443768613475	0.027730662201037586	0.06904013436065895	0	25897
ADPRHL1	-0.37924088611027035	3.213107500418914	0.027771100625378103	0.06912938436664368	0	113622
ZNF445	-0.1707470146672069	5.369388940739895	0.027789059471738535	0.06916265669218019	0	353274
SORCS2	0.7874234110538045	1.2395268634482088	0.02781570104245988	0.06921752440506375	0	57537
IKBKE	-0.2845466492668222	3.859338184726156	0.02782501997195492	0.06922927486827045	0	9641
DNAJC17	0.4218688802640412	2.8392509225280684	0.027884810062068683	0.06936657408899147	0	55192
NT5M	-0.9328904657884535	0.7283343959210373	0.02792822855161335	0.06945741568343898	0	56953
NAA35	0.15873489854850129	5.712817217011311	0.027930551751587415	0.06945741568343898	0	60560
DECR2	0.27004223643142544	4.120606049935068	0.0279352104594578	0.06945753170206942	0	26063
PTPN1	0.1469027753548825	6.122514845284218	0.02794426833618647	0.06946858387965801	0	5770
CASC1	-1.296852678787535	0.03176988590359578	0.02798885704947992	0.06956794638804548	0	55259
H1FX-AS1	1.1909119073125445	0.6330694304934068	0.028010848691473633	0.06961111902534536	0	339942
TUSC1	-0.34507195438674754	3.280296219566075	0.02803634164310292	0.06963999754991423	0	286319
SEPT7P2	0.4412784727883678	2.7930586791034666	0.02802713094950425	0.06963999754991423	0	NA
NFYC-AS1	0.7819118691897983	1.0920812374526272	0.028035747963303825	0.06963999754991423	0	100130557
ZNF668	0.2864817231144729	3.8583933992960704	0.02804162614246078	0.06964163748440952	0	79759
PSME1	0.13288540213718888	6.275152575148775	0.028049791400208524	0.06965043008856395	0	5720
APTX	-0.15612705300977756	5.744384038999189	0.02812420574648953	0.06982369577021634	0	54840
JMJD6	0.15600898216050132	5.766364626183615	0.028135780915895265	0.06984091982749015	0	23210
SYT1	0.7418182588979197	1.3332770157835097	0.028149589055977677	0.06986368015540934	0	6857
HIST1H2BC	0.099732647759930515	7.8361946297317795	0.028160533031332088	0.06987932566351314	0	NA
AP3M2	0.181968695573611	5.185756544095494	0.028182839410899666	0.06991163919093213	0	10947
C20orf96	0.3041035722966864	3.7293827265278465	0.028181147266687488	0.06991163919093213	0	140680
NPHP1	-0.5305002546940605	1.967623229937938	0.028265405588280085	0.07009360182171652	0	4867
TRIM41	0.18229281594142047	5.224548418282558	0.028265500920536816	0.07009360182171652	0	90933
ADAM1A	0.783023340474014	1.2500878223293308	0.028275208064043208	0.07010612997110482	0	8759
GDE1	-0.10412116283312126	7.3318560458649635	0.02832563746457754	0.07021960497391569	0	51573
PSMC2	0.11561281585334453	6.85326857957177	0.02833747653670093	0.07023739246917643	0	5701
UBE3A	0.09874689357891803	7.456245497239081	0.028344815630289594	0.07024402227944072	0	7337
TRIQK	0.2571990803603753	4.380201110552752	0.02835550443049819	0.07025894977349502	0	286144
PXDC1	0.36974631823017434	3.2797933856431145	0.028401982063801602	0.0703625349368074	0	221749
MAN1A2	-0.13093574988231133	6.560348337363558	0.028411251931796676	0.07036625887827953	0	10905
MADD	0.1453178440466038	5.9470357176804125	0.02841283002913797	0.07036625887827953	0	8567
SS18	0.11420592931990435	6.871855317254347	0.028423634497363764	0.07038144286917104	0	6760
GAB1	0.31758823654232193	3.6579357703475854	0.02843371859862312	0.07039483841776495	0	2549
MRPS6	0.19439039851237433	4.970182284553499	0.028455816548109972	0.0704379679839803	0	64968
SLC16A5	-0.24102878284778734	4.334053535366644	0.028501672969238532	0.07053543443028619	0	9121
KLHL5	0.10213880981354334	7.2404547604410805	0.028509242322520053	0.07053543443028619	0	51088
SAP30	0.31886815133799584	3.7541504314931675	0.028507532529668804	0.07053543443028619	0	8819
ARPC2	-0.100705228067889	7.417717086689379	0.028532461154721852	0.07057573724128151	0	10109
NOP14	0.12046017241549287	6.706060102245871	0.028534904652202066	0.07057573724128151	0	8602
RAET1E	-0.3303823117928422	3.5010659884350246	0.028544995567599093	0.07058910233958002	0	135250
CLN6	-0.18601942906437166	5.29464784255527	0.028558360960566197	0.07061055919654029	0	54982
CCDC87	-1.0181553497432796	0.531287257024558	0.028589533126441507	0.07067602903549065	0	55231
DPYSL2	0.08666091983274578	8.479125118313684	0.028615006265351253	0.07072739116300507	0	1808
PORCN	-0.6137616307461519	1.7586373673052509	0.028671081252519583	0.07085436226828765	0	64840
GPR35	-1.3955309979270454	-0.33452230670277233	0.028691040344833788	0.07086879901479363	0	2859
GNAI2	0.18259473962650066	5.364030738774874	0.02868678963317092	0.07086879901479363	0	2771
NSMF	0.18506137749091917	5.230573640888527	0.028681818049277722	0.07086879901479363	0	26012
CYB561	-0.2159772949433528	4.527573383983063	0.02871039703492127	0.07090498185403646	0	1534
ZNF180	0.21879163078731717	4.562595604193908	0.02877059004209734	0.07104198820035841	0	7733
ZC3HAV1L	-0.2196964673987796	4.3805600834565235	0.028836427504668218	0.07119288495414809	0	92092
TCEAL1	0.2765411428719891	4.000802181231532	0.02884582187619233	0.0712044054180391	0	9338
DNAAF2	0.21871550660061442	4.665322513044621	0.02886534315980049	0.07124091576312609	0	55172
ZNF514	-0.7544993689833767	1.0804042145223764	0.028875837215186214	0.07125366436406164	0	84874
SETD1B	-0.1493608162719586	5.795400866402084	0.028880099538890192	0.07125366436406164	0	23067
PRKXP1	1.4872000066505104	-0.36697773513155874	0.028884702585829765	0.07125366436406164	0	441733
HSPB8	0.17308003154745244	5.386673149571492	0.02889989096173681	0.07127945592593454	0	26353
RCCD1	-0.20164124548134343	4.825176916448484	0.028937280638060163	0.07135998794976028	0	91433
RABAC1	-0.204595315096231	4.817766682717198	0.028950669178411877	0.07138131595070119	0	10567
SRPK2	-0.1977127556933728	4.874132108736053	0.02902463684754271	0.07155197756162927	0	6733
SKIDA1	-0.23830577869338432	4.44791198879742	0.029075211477194437	0.07166492387013881	0	387640
GRB14	0.19030135520037006	5.277474463360671	0.02909996894694599	0.07171420918687721	0	2888
HEXDC	-0.36040013783254643	3.090400423720355	0.02921539962291408	0.07198689763106773	0	NA
METTL14	-0.1817615142203665	5.229173654951519	0.02923555299113537	0.07202477147824288	0	57721
FASTK	-0.1884597438576463	4.991351820257924	0.02925073130551281	0.07205037838747513	0	10922
ASIC1	-0.27766153109787245	3.780558620249485	0.029292383631204674	0.07213918099559298	0	41
ST3GAL2	0.1395206970500029	6.144639060804419	0.029296363278157152	0.07213918099559298	0	6483
ARGLU1	0.16625276881488232	5.585188388619977	0.029407275618602294	0.07240045296978104	0	55082
PPP6C	0.12775791724353214	6.284750754130234	0.029442121278119904	0.07247439464669594	0	5537
SEMA3F	-1.1016556577575765	0.2611067248252007	0.029514783077557352	0.07264138472757212	0	6405
ZDHHC11	-0.48604039772681423	2.222753207439231	0.029590101526273407	0.07281485767739829	0	79844
TATDN2	0.14563391272497925	6.013666158512299	0.02962283983940426	0.07288351053445975	0	9797
SMO	-0.20578325948902082	4.82530403820574	0.029652993158480655	0.07294238943473012	0	6608
RPS4X	-0.08117260469312179	9.974218451476183	0.029656457537108404	0.07294238943473012	0	6191
LINC00673	0.31650204031268786	3.5899460882125562	0.029664150079931513	0.07294939585299945	0	100499467
TUFT1	0.2116371187282499	4.6542631505186005	0.029680783180194483	0.07297838280713942	0	7286
ASPHD2	-1.1069482587091877	0.38324296476796754	0.029685777942508974	0.07297874890861658	0	57168
YIPF5	-0.14612992023509716	5.87252962331514	0.02972871250925617	0.0730604455596276	0	81555
SNORA16A	0.7329737516055189	1.4587602243983988	0.029728202087434857	0.0730604455596276	0	692073
ARHGEF7	-0.15776684133670832	5.679563221782333	0.029861367597993013	0.0733744813225281	0	8874
METTL17	0.14842739706073524	5.962320639682415	0.029869006715286535	0.07338127914065501	0	64745
SMC5	-0.11120916990196297	6.864828968314848	0.02988047993157265	0.07339749270420554	0	23137
AP1S1	0.15358782828594922	5.681778076147134	0.029905087057037948	0.07344595744928106	0	1174
SCAF1	-0.10518983124010094	7.172816479251037	0.02992058825212788	0.07347204615637468	0	58506
SLC10A4	-0.9289677011581824	0.7737365515560845	0.029938028941313272	0.07348461235039017	0	201780
RABL2B	-0.3102975062001848	3.6645318276931453	0.029940344049269194	0.07348461235039017	0	11158
SECISBP2L	-0.1375732933845483	6.212889480782967	0.029937963668771966	0.07348461235039017	0	9728
CEP170B	-0.16976844579190362	5.40537736985685	0.030032219391644216	0.0736980974479651	0	283638
ANXA2R	0.9781132189619878	0.8029939833153813	0.030068020697752586	0.07377393152625512	0	389289
TCEA3	1.5676422251400093	-0.04508656188563462	0.030121994250037757	0.07389432047655459	0	6920
RMRP	-0.11333640614708325	12.164777054272482	0.030153148282865007	0.07395869920846043	0	6023
ERVK13-1	-0.37417640581017947	2.8593706946473394	0.030181673942092382	0.07401661123072974	0	100507321
MARCKSL1	0.11093421998532688	6.930591996710442	0.03032732490726704	0.07436169213667236	0	65108
PRKAA1	0.09799808130564067	7.339872180906969	0.030381786068749268	0.07448310242477031	0	5562
AQP4	-0.3193114790918539	3.547313832811689	0.030415952309450434	0.0745547268522662	0	361
EXOC2	0.15035460708368653	5.782499804908323	0.03045647457304879	0.07464190513752884	0	55770
RNF219	-0.15530009626084446	5.684295574040258	0.030463372586516404	0.0746466630577509	0	NA
SYNGR2	-0.13574280215502882	6.193033642684378	0.030505973502834346	0.0747388906706825	0	9144
LOC101929340	0.8299750184724904	0.9283270562569894	0.0305421224397702	0.07481528366020483	0	101929340
FAM213A	-0.3022993006642314	3.485980756649962	0.030662848846122744	0.07508658595489569	0	NA
BCL2L2	-0.2313249226155032	4.534846071636875	0.030659485414394963	0.07508658595489569	0	599
CHMP4C	-0.25711949555016683	4.14665533619335	0.03070632430150938	0.07518082327763473	0	92421
ARMCX3	-0.2247850511945429	4.549040959645216	0.030718517670168685	0.07519196211423997	0	51566
GTF3C2	0.10874266325784111	6.961659309941247	0.030720859421574934	0.07519196211423997	0	2976
HYAL2	-0.21864317613535345	4.434488198341343	0.03073196464841081	0.07520692031281553	0	8692
GIP	-1.055307806645629	0.616985755125615	0.03074706397721525	0.07523164638454292	0	2695
PLXNA3	0.3223869791024886	3.436544233201496	0.030791003414681575	0.07532691868503971	0	55558
SIKE1	-0.13543028396655676	6.05754036260064	0.03088875495342462	0.07555378424534268	0	80143
APRT	0.1205863743277901	6.6482787668300025	0.030894600833637917	0.07555581171721128	0	353
FOXJ2	-0.1754698707629281	5.598502178745907	0.030997931295716173	0.07579620803920857	0	55810
ATOX1	-0.205543496115951	4.7691374314729815	0.03103281793735537	0.07586919450269024	0	475
MLH3	0.14471563625703357	5.943308571356491	0.0311212151471042	0.07607295895396676	0	27030
LOC100130987	-0.7464604730429939	1.393376832783757	0.031211846230685368	0.07628211688317456	0	100130987
SLC25A30	-0.18483613428153647	5.168842414867864	0.03129849010804849	0.076481463739609	0	253512
MGAT4B	0.10401470359531298	7.088700512898959	0.031307266746028906	0.07648729095962113	0	11282
TRA2A	0.12877151701017334	6.325658416407565	0.03131103245458594	0.07648729095962113	0	29896
MROH8	-1.257736125616131	-0.01884193350921632	0.03133193536970005	0.07652594010179739	0	140699
LRP5	-0.10771672067359139	7.088082165455774	0.03134070770507621	0.07653495346820946	0	4041
DMAP1	-0.2459488473757891	4.22782607343042	0.03143619914942177	0.0767474490347804	0	55929
FLYWCH2	-0.20577652480900785	4.84844444093513	0.03143791587619922	0.0767474490347804	0	114984
IK	-0.10402068210580269	7.170227501061251	0.03148162566662681	0.07684169895290109	0	3550
TRAF1	1.342840370281122	-0.1260221141690175	0.03148739909219235	0.07684333662751852	0	7185
PAPD4	0.1668365836752692	5.549423240815506	0.03153114825046876	0.07693763652820147	0	NA
TIPIN	0.16505585195161485	5.5025783805017445	0.03158026298689993	0.07704499604450234	0	54962
LRRC47	0.15110871990208724	5.829586777759021	0.03161990987146122	0.07712922621707256	0	57470
TEX9	-0.32635567533218857	3.2847583812449987	0.03169324420228885	0.0772955882893069	0	374618
SARS2	0.1623078185618555	5.580609791968741	0.03170530740243393	0.07731248858171226	0	54938
HAUS4	-0.16370659182813407	5.560608128182886	0.03172139122876169	0.07733918599727231	0	54930
CHAC2	0.21974190314683933	4.5559514408264725	0.031750090690106196	0.0773966276777273	0	494143
AKT2	0.10393417861229795	7.158910248698519	0.03177436098530584	0.07744325561396762	0	208
SLC10A5	1.3436942945446135	-0.019041597724020327	0.0317865166204508	0.07746034632750631	0	347051
JAKMIP2-AS1	4.0286486308909755	-0.36663419150133836	0.03179312216845285	0.07746390872947741	0	153469
NARS2	-0.15783811531981437	5.669654938642877	0.03183529296534431	0.07754156753325009	0	79731
